audio_path,transcript,target_phonemes,chosen,rejected,dpo_weight,flip_target
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030054.WAV,ONE FIVE THREE,w ə n f aɪ v θ ɹ i,"Accuracy: Excellent
Fluency: Excellent
Prosody: Excellent
Words: ONE/Excellent FIVE/Excellent THREE/Excellent
Phonemes: w/Excellent ə/Excellent n/Excellent f/Excellent aɪ/Excellent v/Excellent θ/Good ɹ/Excellent i/Excellent","Accuracy: Excellent
Fluency: Excellent
Prosody: Excellent
Words: ONE/Excellent FIVE/Excellent THREE/Excellent
Phonemes: w/Good ə/Good n/Good f/Good aɪ/Good v/Good θ/Excellent ɹ/Good i/Good",1.0,phone
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030060.WAV,RELATIVES N U S A,ɹ ɛ l ə t ɪ v z ɛ n j u ɛ s eɪ,"Accuracy: Good
Fluency: Excellent
Prosody: Good
Words: RELATIVES/Excellent N/Excellent U/Excellent S/Excellent A/Excellent
Phonemes: ɹ/Excellent ɛ/Excellent l/Excellent ə/Excellent t/Excellent ɪ/Excellent v/Average z/Good ɛ/Good n/Excellent j/Excellent u/Excellent ɛ/Excellent s/Excellent eɪ/Excellent","Accuracy: Good
Fluency: Excellent
Prosody: Good
Words: RELATIVES/Good N/Good U/Good S/Good A/Good
Phonemes: ɹ/Excellent ɛ/Excellent l/Excellent ə/Excellent t/Excellent ɪ/Excellent v/Average z/Good ɛ/Good n/Excellent j/Excellent u/Excellent ɛ/Excellent s/Excellent eɪ/Excellent",1.0,word
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030061.WAV,DRESSING HOCKEY P,d ɹ ɛ s ɪ ŋ h ʌ k i p i,"Accuracy: Good
Fluency: Excellent
Prosody: Good
Words: DRESSING/Excellent HOCKEY/Excellent P/Excellent
Phonemes: d/Excellent ɹ/Excellent ɛ/Good s/Excellent ɪ/Excellent ŋ/Excellent h/Excellent ʌ/Excellent k/Excellent i/Excellent p/Excellent i/Excellent","Accuracy: Average
Fluency: Excellent
Prosody: Good
Words: DRESSING/Excellent HOCKEY/Excellent P/Excellent
Phonemes: d/Excellent ɹ/Excellent ɛ/Good s/Excellent ɪ/Excellent ŋ/Excellent h/Excellent ʌ/Excellent k/Excellent i/Excellent p/Excellent i/Excellent",1.0,acc
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030065.WAV,GIRL DINNER FAIRY,ɡ ɚ l d ɪ n ɚ f ɛ ɹ i,"Accuracy: Excellent
Fluency: Good
Prosody: Good
Words: GIRL/Excellent DINNER/Excellent FAIRY/Excellent
Phonemes: ɡ/Excellent ɚ/Good l/Excellent d/Excellent ɪ/Excellent n/Excellent ɚ/Excellent f/Good ɛ/Excellent ɹ/Excellent i/Excellent","Accuracy: Good
Fluency: Good
Prosody: Good
Words: GIRL/Excellent DINNER/Excellent FAIRY/Excellent
Phonemes: ɡ/Excellent ɚ/Good l/Excellent d/Excellent ɪ/Excellent n/Excellent ɚ/Excellent f/Good ɛ/Excellent ɹ/Excellent i/Excellent",1.0,acc
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030077.WAV,JIM ATE A LITTLE TOLL FULL,dʒ ɪ m eɪ t ə l ɪ t l t oʊ l f ʊ l,"Accuracy: Good
Fluency: Good
Prosody: Good
Words: JIM/Good ATE/Excellent A/Excellent LITTLE/Excellent TOLL/Excellent FULL/Excellent
Phonemes: dʒ/Excellent ɪ/Average m/Excellent eɪ/Excellent t/Excellent ə/Excellent l/Excellent ɪ/Good t/Excellent l/Excellent t/Excellent oʊ/Good l/Good f/Excellent ʊ/Good l/Excellent","Accuracy: Good
Fluency: Excellent
Prosody: Good
Words: JIM/Good ATE/Excellent A/Excellent LITTLE/Excellent TOLL/Excellent FULL/Excellent
Phonemes: dʒ/Excellent ɪ/Average m/Excellent eɪ/Excellent t/Excellent ə/Excellent l/Excellent ɪ/Good t/Excellent l/Excellent t/Excellent oʊ/Good l/Good f/Excellent ʊ/Good l/Excellent",1.0,flu
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030078.WAV,DOES TOM LIKE THE CHICKEN,d ə z t ə m l aɪ k ð ə tʃ ɪ k ɪ n,"Accuracy: Excellent
Fluency: Good
Prosody: Good
Words: DOES/Excellent TOM/Excellent LIKE/Excellent THE/Excellent CHICKEN/Excellent
Phonemes: d/Excellent ə/Excellent z/Excellent t/Excellent ə/Excellent m/Excellent l/Excellent aɪ/Excellent k/Excellent ð/Excellent ə/Excellent tʃ/Excellent ɪ/Excellent k/Excellent ɪ/Good n/Excellent","Accuracy: Excellent
Fluency: Good
Prosody: Good
Words: DOES/Excellent TOM/Excellent LIKE/Excellent THE/Excellent CHICKEN/Excellent
Phonemes: d/Good ə/Good z/Good t/Good ə/Good m/Good l/Good aɪ/Good k/Good ð/Good ə/Good tʃ/Good ɪ/Good k/Good ɪ/Excellent n/Good",1.0,phone
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030090.WAV,BY TOM'S SHOULDER,b aɪ t ə m s ʃ oʊ l d ɚ,"Accuracy: Excellent
Fluency: Excellent
Prosody: Good
Words: BY/Excellent TOM'S/Excellent SHOULDER/Excellent
Phonemes: b/Excellent aɪ/Excellent t/Excellent ə/Excellent m/Excellent s/Excellent ʃ/Excellent oʊ/Excellent l/Excellent d/Excellent ɚ/Excellent","Accuracy: Excellent
Fluency: Excellent
Prosody: Good
Words: BY/Excellent TOM'S/Excellent SHOULDER/Excellent
Phonemes: b/Good aɪ/Good t/Good ə/Good m/Good s/Good ʃ/Good oʊ/Good l/Good d/Good ɚ/Good",1.0,phone
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030099.WAV,PETER HAS A BEAUTIFUL HAT,p iː t ɚ h æ z ə b j uː t ɪ f l h æ t,"Accuracy: Good
Fluency: Good
Prosody: Good
Words: PETER/Excellent HAS/Excellent A/Excellent BEAUTIFUL/Excellent HAT/Excellent
Phonemes: p/Excellent iː/Excellent t/Excellent ɚ/Excellent h/Excellent æ/Excellent z/Excellent ə/Excellent b/Excellent j/Excellent uː/Excellent t/Excellent ɪ/Excellent f/Excellent l/Excellent h/Excellent æ/Excellent t/Excellent","Accuracy: Good
Fluency: Good
Prosody: Good
Words: PETER/Excellent HAS/Excellent A/Excellent BEAUTIFUL/Excellent HAT/Excellent
Phonemes: p/Good iː/Good t/Good ɚ/Good h/Good æ/Good z/Good ə/Good b/Good j/Good uː/Good t/Good ɪ/Good f/Good l/Good h/Good æ/Good t/Good",1.0,phone
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030102.WAV,DORA NEEDS NEW T SHIRT,d ɔː ɹ ə n i d z n j u t i ʃ ɚ t,"Accuracy: Good
Fluency: Good
Prosody: Good
Words: DORA/Good NEEDS/Excellent NEW/Excellent T/Excellent SHIRT/Excellent
Phonemes: d/Excellent ɔː/Good ɹ/Excellent ə/Average n/Excellent i/Excellent d/Excellent z/Excellent n/Excellent j/Excellent u/Excellent t/Excellent i/Excellent ʃ/Excellent ɚ/Excellent t/Excellent","Accuracy: Good
Fluency: Excellent
Prosody: Good
Words: DORA/Good NEEDS/Excellent NEW/Excellent T/Excellent SHIRT/Excellent
Phonemes: d/Excellent ɔː/Good ɹ/Excellent ə/Average n/Excellent i/Excellent d/Excellent z/Excellent n/Excellent j/Excellent u/Excellent t/Excellent i/Excellent ʃ/Excellent ɚ/Excellent t/Excellent",1.0,flu
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030103.WAV,JOHN LOVES THE NEW GLOVES,dʒ ə n l ə v z ð ə n j u ɡ l ə v z,"Accuracy: Good
Fluency: Good
Prosody: Good
Words: JOHN/Good LOVES/Excellent THE/Excellent NEW/Excellent GLOVES/Good
Phonemes: dʒ/Excellent ə/Good n/Average l/Excellent ə/Excellent v/Excellent z/Good ð/Excellent ə/Excellent n/Excellent j/Excellent u/Excellent ɡ/Excellent l/Excellent ə/Excellent v/Average z/Average","Accuracy: Good
Fluency: Good
Prosody: Average
Words: JOHN/Good LOVES/Excellent THE/Excellent NEW/Excellent GLOVES/Good
Phonemes: dʒ/Excellent ə/Good n/Average l/Excellent ə/Excellent v/Excellent z/Good ð/Excellent ə/Excellent n/Excellent j/Excellent u/Excellent ɡ/Excellent l/Excellent ə/Excellent v/Average z/Average",1.0,pros
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030121.WAV,THEN KATE WALKS TO BANK,ð ɛ n k eɪ t w ɔ k s t u b æ ŋ k,"Accuracy: Good
Fluency: Excellent
Prosody: Good
Words: THEN/Excellent KATE/Excellent WALKS/Excellent TO/Excellent BANK/Average
Phonemes: ð/Excellent ɛ/Excellent n/Excellent k/Excellent eɪ/Excellent t/Excellent w/Excellent ɔ/Good k/Excellent s/Excellent t/Excellent u/Excellent b/Excellent æ/Good ŋ/Worst k/Excellent","Accuracy: Good
Fluency: Excellent
Prosody: Good
Words: THEN/Good KATE/Good WALKS/Good TO/Good BANK/Good
Phonemes: ð/Excellent ɛ/Excellent n/Excellent k/Excellent eɪ/Excellent t/Excellent w/Excellent ɔ/Good k/Excellent s/Excellent t/Excellent u/Excellent b/Excellent æ/Good ŋ/Worst k/Excellent",1.0,word
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030136.WAV,HE WANTS TO BE A FARMER,h i w ʌ n t s t u b i ə f ɑː ɹ m ɚ,"Accuracy: Good
Fluency: Excellent
Prosody: Good
Words: HE/Excellent WANTS/Average TO/Excellent BE/Excellent A/Excellent FARMER/Excellent
Phonemes: h/Excellent i/Excellent w/Excellent ʌ/Excellent n/Good t/Worst s/Worst t/Excellent u/Excellent b/Excellent i/Excellent ə/Excellent f/Excellent ɑː/Excellent ɹ/Excellent m/Excellent ɚ/Excellent","Accuracy: Good
Fluency: Good
Prosody: Good
Words: HE/Excellent WANTS/Average TO/Excellent BE/Excellent A/Excellent FARMER/Excellent
Phonemes: h/Excellent i/Excellent w/Excellent ʌ/Excellent n/Good t/Worst s/Worst t/Excellent u/Excellent b/Excellent i/Excellent ə/Excellent f/Excellent ɑː/Excellent ɹ/Excellent m/Excellent ɚ/Excellent",1.0,flu
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030143.WAV,BILL LIKES THE P E CLASS,b ɪ l l aɪ k s ð ə p i i k l ɑ s,"Accuracy: Excellent
Fluency: Excellent
Prosody: Good
Words: BILL/Excellent LIKES/Excellent THE/Excellent P/Excellent E/Excellent CLASS/Excellent
Phonemes: b/Excellent ɪ/Excellent l/Excellent l/Excellent aɪ/Excellent k/Excellent s/Excellent ð/Good ə/Excellent p/Excellent i/Excellent i/Excellent k/Excellent l/Excellent ɑ/Excellent s/Excellent","Accuracy: Good
Fluency: Excellent
Prosody: Good
Words: BILL/Excellent LIKES/Excellent THE/Excellent P/Excellent E/Excellent CLASS/Excellent
Phonemes: b/Excellent ɪ/Excellent l/Excellent l/Excellent aɪ/Excellent k/Excellent s/Excellent ð/Good ə/Excellent p/Excellent i/Excellent i/Excellent k/Excellent l/Excellent ɑ/Excellent s/Excellent",1.0,acc
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030144.WAV,MANDY WENT TO THE ART CLASS,m æ n d i w ɛ n t t u ð ə ɑ ɹ t k l ɑ s,"Accuracy: Good
Fluency: Excellent
Prosody: Good
Words: MANDY/Excellent WENT/Excellent TO/Excellent THE/Excellent ART/Excellent CLASS/Excellent
Phonemes: m/Excellent æ/Excellent n/Excellent d/Excellent i/Excellent w/Excellent ɛ/Average n/Excellent t/Excellent t/Excellent u/Excellent ð/Good ə/Excellent ɑ/Excellent ɹ/Excellent t/Excellent k/Excellent l/Excellent ɑ/Excellent s/Excellent","Accuracy: Average
Fluency: Excellent
Prosody: Good
Words: MANDY/Excellent WENT/Excellent TO/Excellent THE/Excellent ART/Excellent CLASS/Excellent
Phonemes: m/Excellent æ/Excellent n/Excellent d/Excellent i/Excellent w/Excellent ɛ/Average n/Excellent t/Excellent t/Excellent u/Excellent ð/Good ə/Excellent ɑ/Excellent ɹ/Excellent t/Excellent k/Excellent l/Excellent ɑ/Excellent s/Excellent",1.0,acc
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030155.WAV,SHALL WE GO HOME,ʃ æ l w i ɡ oʊ h oʊ m,"Accuracy: Excellent
Fluency: Excellent
Prosody: Excellent
Words: SHALL/Excellent WE/Excellent GO/Excellent HOME/Excellent
Phonemes: ʃ/Excellent æ/Excellent l/Good w/Excellent i/Excellent ɡ/Excellent oʊ/Excellent h/Excellent oʊ/Excellent m/Excellent","Accuracy: Excellent
Fluency: Excellent
Prosody: Excellent
Words: SHALL/Good WE/Good GO/Good HOME/Good
Phonemes: ʃ/Excellent æ/Excellent l/Good w/Excellent i/Excellent ɡ/Excellent oʊ/Excellent h/Excellent oʊ/Excellent m/Excellent",1.0,word
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040022.WAV,MANDY LIVES IN LAOS,m æ n d i l ɪ v z ɪ n l aʊ s,"Accuracy: Excellent
Fluency: Good
Prosody: Good
Words: MANDY/Excellent LIVES/Excellent IN/Excellent LAOS/Excellent
Phonemes: m/Excellent æ/Excellent n/Excellent d/Excellent i/Excellent l/Excellent ɪ/Good v/Excellent z/Good ɪ/Excellent n/Excellent l/Excellent aʊ/Good s/Excellent","Accuracy: Excellent
Fluency: Good
Prosody: Good
Words: MANDY/Good LIVES/Good IN/Good LAOS/Good
Phonemes: m/Excellent æ/Excellent n/Excellent d/Excellent i/Excellent l/Excellent ɪ/Good v/Excellent z/Good ɪ/Excellent n/Excellent l/Excellent aʊ/Good s/Excellent",1.0,word
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040026.WAV,FIVE SIX FIVE SIX,f aɪ v s ɪ k s f aɪ v s ɪ k s,"Accuracy: Excellent
Fluency: Excellent
Prosody: Good
Words: FIVE/Excellent SIX/Excellent FIVE/Excellent SIX/Excellent
Phonemes: f/Excellent aɪ/Excellent v/Good s/Excellent ɪ/Excellent k/Excellent s/Excellent f/Excellent aɪ/Excellent v/Good s/Excellent ɪ/Excellent k/Excellent s/Excellent","Accuracy: Excellent
Fluency: Excellent
Prosody: Good
Words: FIVE/Good SIX/Good FIVE/Good SIX/Good
Phonemes: f/Excellent aɪ/Excellent v/Good s/Excellent ɪ/Excellent k/Excellent s/Excellent f/Excellent aɪ/Excellent v/Good s/Excellent ɪ/Excellent k/Excellent s/Excellent",1.0,word
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040038.WAV,TWO FIVE ZERO FIVE,t u f aɪ v z ɪ ɚ oʊ f aɪ v,"Accuracy: Good
Fluency: Good
Prosody: Good
Words: TWO/Excellent FIVE/Excellent ZERO/Excellent FIVE/Excellent
Phonemes: t/Excellent u/Excellent f/Excellent aɪ/Excellent v/Good z/Good ɪ/Excellent ɚ/Excellent oʊ/Excellent f/Excellent aɪ/Excellent v/Good","Accuracy: Good
Fluency: Excellent
Prosody: Good
Words: TWO/Excellent FIVE/Excellent ZERO/Excellent FIVE/Excellent
Phonemes: t/Excellent u/Excellent f/Excellent aɪ/Excellent v/Good z/Good ɪ/Excellent ɚ/Excellent oʊ/Excellent f/Excellent aɪ/Excellent v/Good",1.0,flu
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040050.WAV,FOUR FOUR SEVEN TWO,f ɔ ɹ f ɔ ɹ s ɛ v n t u,"Accuracy: Excellent
Fluency: Good
Prosody: Good
Words: FOUR/Excellent FOUR/Excellent SEVEN/Excellent TWO/Excellent
Phonemes: f/Excellent ɔ/Excellent ɹ/Excellent f/Excellent ɔ/Excellent ɹ/Excellent s/Excellent ɛ/Excellent v/Excellent n/Excellent t/Excellent u/Excellent","Accuracy: Excellent
Fluency: Average
Prosody: Good
Words: FOUR/Excellent FOUR/Excellent SEVEN/Excellent TWO/Excellent
Phonemes: f/Excellent ɔ/Excellent ɹ/Excellent f/Excellent ɔ/Excellent ɹ/Excellent s/Excellent ɛ/Excellent v/Excellent n/Excellent t/Excellent u/Excellent",1.0,flu
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040062.WAV,CARDS BIRD LISTEN,k ɑ d z b ɚ d l ɪ s n,"Accuracy: Excellent
Fluency: Excellent
Prosody: Excellent
Words: CARDS/Excellent BIRD/Excellent LISTEN/Excellent
Phonemes: k/Excellent ɑ/Excellent d/Good z/Good b/Excellent ɚ/Excellent d/Excellent l/Excellent ɪ/Excellent s/Excellent n/Excellent","Accuracy: Excellent
Fluency: Excellent
Prosody: Excellent
Words: CARDS/Good BIRD/Good LISTEN/Good
Phonemes: k/Excellent ɑ/Excellent d/Good z/Good b/Excellent ɚ/Excellent d/Excellent l/Excellent ɪ/Excellent s/Excellent n/Excellent",1.0,word
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040067.WAV,LAYLA IS GOOD AT SURFING,l eɪ l ɑ ɪ z ɡ ʊ d æ t s ɜː f ɪ ŋ,"Accuracy: Excellent
Fluency: Good
Prosody: Good
Words: LAYLA/Excellent IS/Excellent GOOD/Excellent AT/Excellent SURFING/Excellent
Phonemes: l/Excellent eɪ/Excellent l/Excellent ɑ/Excellent ɪ/Excellent z/Good ɡ/Excellent ʊ/Excellent d/Excellent æ/Excellent t/Excellent s/Excellent ɜː/Excellent f/Excellent ɪ/Excellent ŋ/Excellent","Accuracy: Excellent
Fluency: Good
Prosody: Good
Words: LAYLA/Excellent IS/Excellent GOOD/Excellent AT/Excellent SURFING/Excellent
Phonemes: l/Good eɪ/Good l/Good ɑ/Good ɪ/Good z/Excellent ɡ/Good ʊ/Good d/Good æ/Good t/Good s/Good ɜː/Good f/Good ɪ/Good ŋ/Good",1.0,phone
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040069.WAV,LILLY GIVES UP HOCKEY,l ɪ l i ɡ ɪ v z ə p h ʌ k i,"Accuracy: Excellent
Fluency: Good
Prosody: Good
Words: LILLY/Excellent GIVES/Excellent UP/Excellent HOCKEY/Excellent
Phonemes: l/Excellent ɪ/Excellent l/Excellent i/Excellent ɡ/Excellent ɪ/Excellent v/Excellent z/Excellent ə/Excellent p/Excellent h/Excellent ʌ/Good k/Excellent i/Excellent","Accuracy: Good
Fluency: Good
Prosody: Good
Words: LILLY/Excellent GIVES/Excellent UP/Excellent HOCKEY/Excellent
Phonemes: l/Excellent ɪ/Excellent l/Excellent i/Excellent ɡ/Excellent ɪ/Excellent v/Excellent z/Excellent ə/Excellent p/Excellent h/Excellent ʌ/Good k/Excellent i/Excellent",1.0,acc
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040071.WAV,MARY LIKES RUNNING,m æ ɹ ɪ l aɪ k s ɹ ʌ n ɪ ŋ,"Accuracy: Good
Fluency: Excellent
Prosody: Good
Words: MARY/Excellent LIKES/Excellent RUNNING/Good
Phonemes: m/Excellent æ/Excellent ɹ/Excellent ɪ/Excellent l/Excellent aɪ/Excellent k/Excellent s/Excellent ɹ/Excellent ʌ/Bad n/Excellent ɪ/Excellent ŋ/Excellent","Accuracy: Good
Fluency: Excellent
Prosody: Good
Words: MARY/Good LIKES/Good RUNNING/Average
Phonemes: m/Excellent æ/Excellent ɹ/Excellent ɪ/Excellent l/Excellent aɪ/Excellent k/Excellent s/Excellent ɹ/Excellent ʌ/Bad n/Excellent ɪ/Excellent ŋ/Excellent",1.0,word
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040073.WAV,MARK GIVES UP HANDBALL,m ɑ k ɡ ɪ v z ə p h æ n d b ɔ l,"Accuracy: Good
Fluency: Good
Prosody: Good
Words: MARK/Excellent GIVES/Excellent UP/Excellent HANDBALL/Excellent
Phonemes: m/Excellent ɑ/Excellent k/Excellent ɡ/Excellent ɪ/Excellent v/Excellent z/Good ə/Excellent p/Excellent h/Excellent æ/Excellent n/Excellent d/Excellent b/Excellent ɔ/Good l/Good","Accuracy: Good
Fluency: Average
Prosody: Good
Words: MARK/Excellent GIVES/Excellent UP/Excellent HANDBALL/Excellent
Phonemes: m/Excellent ɑ/Excellent k/Excellent ɡ/Excellent ɪ/Excellent v/Excellent z/Good ə/Excellent p/Excellent h/Excellent æ/Excellent n/Excellent d/Excellent b/Excellent ɔ/Good l/Good",1.0,flu
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040100.WAV,JOHN LIKES YOUR BLUE JACKET,dʒ ə n l aɪ k s j ʊ ə b l u dʒ æ k ɪ t,"Accuracy: Excellent
Fluency: Good
Prosody: Good
Words: JOHN/Excellent LIKES/Excellent YOUR/Excellent BLUE/Excellent JACKET/Excellent
Phonemes: dʒ/Excellent ə/Excellent n/Excellent l/Excellent aɪ/Excellent k/Excellent s/Excellent j/Excellent ʊ/Excellent ə/Excellent b/Excellent l/Excellent u/Excellent dʒ/Excellent æ/Excellent k/Excellent ɪ/Excellent t/Excellent","Accuracy: Good
Fluency: Good
Prosody: Good
Words: JOHN/Excellent LIKES/Excellent YOUR/Excellent BLUE/Excellent JACKET/Excellent
Phonemes: dʒ/Excellent ə/Excellent n/Excellent l/Excellent aɪ/Excellent k/Excellent s/Excellent j/Excellent ʊ/Excellent ə/Excellent b/Excellent l/Excellent u/Excellent dʒ/Excellent æ/Excellent k/Excellent ɪ/Excellent t/Excellent",1.0,acc
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040104.WAV,JOHN GOT THE SOCKS,dʒ ə n ɡ ə t ð ə s ɑ k s,"Accuracy: Good
Fluency: Good
Prosody: Good
Words: JOHN/Excellent GOT/Excellent THE/Excellent SOCKS/Excellent
Phonemes: dʒ/Excellent ə/Excellent n/Excellent ɡ/Excellent ə/Average t/Good ð/Good ə/Excellent s/Excellent ɑ/Good k/Excellent s/Excellent","Accuracy: Excellent
Fluency: Good
Prosody: Good
Words: JOHN/Excellent GOT/Excellent THE/Excellent SOCKS/Excellent
Phonemes: dʒ/Excellent ə/Excellent n/Excellent ɡ/Excellent ə/Average t/Good ð/Good ə/Excellent s/Excellent ɑ/Good k/Excellent s/Excellent",1.0,acc
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040106.WAV,BILLY CAN SEE THE VAN,b ɪ l i k æ n s i ð ə v æ n,"Accuracy: Good
Fluency: Good
Prosody: Good
Words: BILLY/Excellent CAN/Excellent SEE/Excellent THE/Excellent VAN/Excellent
Phonemes: b/Excellent ɪ/Excellent l/Excellent i/Excellent k/Excellent æ/Excellent n/Excellent s/Excellent i/Excellent ð/Excellent ə/Excellent v/Good æ/Excellent n/Excellent","Accuracy: Good
Fluency: Good
Prosody: Good
Words: BILLY/Good CAN/Good SEE/Good THE/Good VAN/Good
Phonemes: b/Excellent ɪ/Excellent l/Excellent i/Excellent k/Excellent æ/Excellent n/Excellent s/Excellent i/Excellent ð/Excellent ə/Excellent v/Good æ/Excellent n/Excellent",1.0,word
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040108.WAV,I CAN PAINT MY SUBWAY,aɪ k æ n p eɪ n t m aɪ s ʌ b w eɪ,"Accuracy: Good
Fluency: Good
Prosody: Good
Words: I/Excellent CAN/Excellent PAINT/Average MY/Excellent SUBWAY/Excellent
Phonemes: aɪ/Excellent k/Excellent æ/Excellent n/Excellent p/Excellent eɪ/Worst n/Good t/Excellent m/Excellent aɪ/Excellent s/Excellent ʌ/Excellent b/Excellent w/Good eɪ/Good","Accuracy: Average
Fluency: Good
Prosody: Good
Words: I/Excellent CAN/Excellent PAINT/Average MY/Excellent SUBWAY/Excellent
Phonemes: aɪ/Excellent k/Excellent æ/Excellent n/Excellent p/Excellent eɪ/Worst n/Good t/Excellent m/Excellent aɪ/Excellent s/Excellent ʌ/Excellent b/Excellent w/Good eɪ/Good",1.0,acc
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040115.WAV,THEN MANDY WHAT TO TOILET,ð ɛ n m æ n d i w ə t t u t ɔɪ l ə t,"Accuracy: Good
Fluency: Good
Prosody: Good
Words: THEN/Excellent MANDY/Excellent WHAT/Excellent TO/Excellent TOILET/Good
Phonemes: ð/Good ɛ/Excellent n/Excellent m/Excellent æ/Excellent n/Excellent d/Excellent i/Excellent w/Excellent ə/Good t/Excellent t/Excellent u/Excellent t/Excellent ɔɪ/Excellent l/Excellent ə/Bad t/Excellent","Accuracy: Good
Fluency: Good
Prosody: Excellent
Words: THEN/Excellent MANDY/Excellent WHAT/Excellent TO/Excellent TOILET/Good
Phonemes: ð/Good ɛ/Excellent n/Excellent m/Excellent æ/Excellent n/Excellent d/Excellent i/Excellent w/Excellent ə/Good t/Excellent t/Excellent u/Excellent t/Excellent ɔɪ/Excellent l/Excellent ə/Bad t/Excellent",1.0,pros
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040120.WAV,MARY CAN SEE THE BOOKSTORE,m æ ɹ ɪ k æ n s i ð ə b ʊ k s t ɔː ɹ,"Accuracy: Good
Fluency: Good
Prosody: Good
Words: MARY/Excellent CAN/Excellent SEE/Excellent THE/Excellent BOOKSTORE/Excellent
Phonemes: m/Excellent æ/Excellent ɹ/Excellent ɪ/Excellent k/Excellent æ/Excellent n/Excellent s/Excellent i/Excellent ð/Excellent ə/Excellent b/Excellent ʊ/Excellent k/Excellent s/Excellent t/Excellent ɔː/Excellent ɹ/Excellent","Accuracy: Good
Fluency: Excellent
Prosody: Good
Words: MARY/Excellent CAN/Excellent SEE/Excellent THE/Excellent BOOKSTORE/Excellent
Phonemes: m/Excellent æ/Excellent ɹ/Excellent ɪ/Excellent k/Excellent æ/Excellent n/Excellent s/Excellent i/Excellent ð/Excellent ə/Excellent b/Excellent ʊ/Excellent k/Excellent s/Excellent t/Excellent ɔː/Excellent ɹ/Excellent",1.0,flu
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040122.WAV,SO BILLY WENT ON TO HOME,s oʊ b ɪ l i w ɛ n t ə n t u h oʊ m,"Accuracy: Good
Fluency: Good
Prosody: Good
Words: SO/Excellent BILLY/Excellent WENT/Excellent ON/Excellent TO/Excellent HOME/Excellent
Phonemes: s/Excellent oʊ/Excellent b/Excellent ɪ/Excellent l/Excellent i/Excellent w/Excellent ɛ/Excellent n/Excellent t/Excellent ə/Excellent n/Excellent t/Excellent u/Excellent h/Excellent oʊ/Excellent m/Excellent","Accuracy: Good
Fluency: Good
Prosody: Excellent
Words: SO/Excellent BILLY/Excellent WENT/Excellent ON/Excellent TO/Excellent HOME/Excellent
Phonemes: s/Excellent oʊ/Excellent b/Excellent ɪ/Excellent l/Excellent i/Excellent w/Excellent ɛ/Excellent n/Excellent t/Excellent ə/Excellent n/Excellent t/Excellent u/Excellent h/Excellent oʊ/Excellent m/Excellent",1.0,pros
